Pin Count,Color Count,Strategy,GPU Mode,Initial Guess,Average Turns,Max Turns,Elapsed (s),Average Game Time (ms),CPU Scores,GPU FPS,GPU Kernels,GPU Name,GPU Scores,Hist_00,Hist_01,Hist_02,Hist_03,Hist_04,Hist_05,Hist_06,Hist_07,Hist_08,Hist_09,Hist_10,Hist_11,Hist_12,Hist_13,Hist_14,Hist_15,Hist_16,Hist_17,Hist_18,Hist_19,Hist_20,Hist_21,Hist_22,Hist_23,Hist_24,Hist_25,Hist_26,Hist_27,Hist_28,Hist_29,Hist_30,Hist_31,Max Secret,Total Codewords,Git Commit Date,Git Commit Hash,Git Branch
5,2,Knuth,Both,11111,3.78125,5,7.6513e-05,0.00239103,2492,0,0,AMD Radeon Pro 5500M,0,0,1,3,8,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11221,32,2020-12-05 17:58:10 -0800,6bacb03,master
5,2,Knuth,Both,11112,3.5,5,2.3383e-05,0.000730719,1948,0,0,AMD Radeon Pro 5500M,0,0,1,2,13,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21121,32,2020-12-05 17:58:10 -0800,6bacb03,master
5,2,Knuth,Both,11122,3.03125,4,1.7902e-05,0.000559437,1485,0,0,AMD Radeon Pro 5500M,0,0,1,8,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11121,32,2020-12-05 17:58:10 -0800,6bacb03,master
5,2,Most Parts,Both,11111,3.84375,6,2.7139e-05,0.000848094,2778,0,0,AMD Radeon Pro 5500M,0,0,1,5,6,8,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21111,32,2020-12-05 17:58:10 -0800,6bacb03,master
5,2,Most Parts,Both,11112,3.3125,5,2.3385e-05,0.000730781,2223,0,0,AMD Radeon Pro 5500M,0,0,1,8,9,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21111,32,2020-12-05 17:58:10 -0800,6bacb03,master
5,2,Most Parts,Both,11122,3.03125,4,1.8258e-05,0.000570562,1494,0,0,AMD Radeon Pro 5500M,0,0,1,7,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11221,32,2020-12-05 17:58:10 -0800,6bacb03,master
5,2,Entropy,Both,11111,3.90625,5,5.6403e-05,0.00176259,2528,0,0,AMD Radeon Pro 5500M,0,0,1,1,8,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11221,32,2020-12-05 17:58:10 -0800,6bacb03,master
5,2,Entropy,Both,11112,3.3125,5,3.5783e-05,0.00111822,1812,0,0,AMD Radeon Pro 5500M,0,0,1,4,13,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21121,32,2020-12-05 17:58:10 -0800,6bacb03,master
5,2,Entropy,Both,11122,3.0625,4,2.8999e-05,0.000906219,1498,0,0,AMD Radeon Pro 5500M,0,0,1,6,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12111,32,2020-12-05 17:58:10 -0800,6bacb03,master
5,2,Expected Size,Both,11111,3.78125,5,3.8764e-05,0.00121137,2492,0,0,AMD Radeon Pro 5500M,0,0,1,3,8,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11221,32,2020-12-05 17:58:10 -0800,6bacb03,master
5,2,Expected Size,Both,11112,3.3125,5,3.1927e-05,0.000997719,1812,0,0,AMD Radeon Pro 5500M,0,0,1,4,13,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21121,32,2020-12-05 17:58:10 -0800,6bacb03,master
5,2,Expected Size,Both,11122,3.03125,4,2.5983e-05,0.000811969,1494,0,0,AMD Radeon Pro 5500M,0,0,1,7,14,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11221,32,2020-12-05 17:58:10 -0800,6bacb03,master
5,3,Knuth,Both,11111,4.41564,6,0.00372458,0.0153275,62288,1073.95,4,AMD Radeon Pro 5500M,56376,0,1,4,10,108,118,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23321,243,2020-12-05 17:58:10 -0800,6bacb03,master
5,3,Knuth,Both,11112,3.65432,5,0.00151184,0.00622154,28007,4630.13,7,AMD Radeon Pro 5500M,45684,0,1,6,72,161,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22312,243,2020-12-05 17:58:10 -0800,6bacb03,master
5,3,Knuth,Both,11122,3.40741,4,0.00133668,0.00550073,26914,4488.74,6,AMD Radeon Pro 5500M,39366,0,1,8,125,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11111,243,2020-12-05 17:58:10 -0800,6bacb03,master
5,3,Knuth,Both,11123,3.41152,4,0.00117245,0.00482491,33424,4264.56,5,AMD Radeon Pro 5500M,32805,0,1,11,118,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11233,243,2020-12-05 17:58:10 -0800,6bacb03,master
5,3,Knuth,Both,11223,3.48971,4,0.00107839,0.0044378,33357,3709.25,4,AMD Radeon Pro 5500M,32076,0,1,7,107,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11211,243,2020-12-05 17:58:10 -0800,6bacb03,master
5,3,Most Parts,Both,11111,4.13992,5,0.00115717,0.00476203,50526,3456.7,4,AMD Radeon Pro 5500M,56376,0,1,4,18,157,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12132,243,2020-12-05 17:58:10 -0800,6bacb03,master
5,3,Most Parts,Both,11112,3.50617,5,0.00158589,0.00652628,33616,4413.94,7,AMD Radeon Pro 5500M,45684,0,1,3,120,110,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13211,243,2020-12-05 17:58:10 -0800,6bacb03,master
5,3,Most Parts,Both,11122,3.3786,4,0.00124697,0.00513156,27307,4811.67,6,AMD Radeon Pro 5500M,39366,0,1,5,138,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11222,243,2020-12-05 17:58:10 -0800,6bacb03,master
