Pin Count,Color Count,Strategy,GPU Mode,Initial Guess,Average Turns,Max Turns,Elapsed (s),Average Game Time (ms),CPU Scores,GPU Scores,Hist_00,Hist_01,Hist_02,Hist_03,Hist_04,Hist_05,Hist_06,Hist_07,Hist_08,Hist_09,Hist_10,Hist_11,Hist_12,Hist_13,Hist_14,Hist_15,Hist_16,Hist_17,Hist_18,Hist_19,Hist_20,Hist_21,Hist_22,Hist_23,Hist_24,Hist_25,Hist_26,Hist_27,Hist_28,Hist_29,Hist_30,Hist_31,Max Secret,Total Codewords,Git Commit Date,Git Commit Hash,Git Branch
7,5,First One,,5554433,5.56305,9,0.145112,0.00185743,8832343,0,0,1,34,653,7333,28156,31998,9150,765,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111111,78125,2020-12-06 17:35:57 -0800,9b3fd34,master
7,5,First One,,5554443,5.57937,9,0.213665,0.00273491,8840664,0,0,1,34,630,7357,27647,31808,9801,812,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2111111,78125,2020-12-06 17:35:57 -0800,9b3fd34,master
7,5,First One,,5555432,5.68959,10,0.119545,0.00153018,8705751,0,0,1,33,589,5616,25339,33570,11778,1153,44,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413125,78125,2020-12-06 17:35:57 -0800,9b3fd34,master
7,5,First One,,5555443,5.63867,10,0.13012,0.00166554,8797692,0,0,1,33,606,6700,26215,32436,10979,1104,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2514311,78125,2020-12-06 17:35:57 -0800,9b3fd34,master
7,5,First One,,5555444,5.7483,10,0.165682,0.00212073,8596224,0,0,1,31,540,6883,23177,30936,14264,2121,166,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3222222,78125,2020-12-06 17:35:57 -0800,9b3fd34,master
7,5,First One,,5555543,5.7918,10,0.156498,0.00200317,8322683,0,0,1,28,498,5267,23100,32456,14673,2004,94,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5324342,78125,2020-12-06 17:35:57 -0800,9b3fd34,master
7,5,First One,,5555544,5.85847,10,0.145862,0.00186703,8242655,0,0,1,27,463,5693,21377,30868,16482,2933,264,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3222222,78125,2020-12-06 17:35:57 -0800,9b3fd34,master
7,5,First One,,5555554,6.09596,10,0.155915,0.00199571,7654972,0,0,1,19,289,3422,17722,29571,21665,4977,444,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3222222,78125,2020-12-06 17:35:57 -0800,9b3fd34,master
7,5,First One,,5555555,6.68787,11,0.134849,0.00172607,7303706,0,0,1,7,104,1213,10148,21299,27612,14514,2915,286,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413123,78125,2020-12-06 17:35:57 -0800,9b3fd34,master
7,6,First One,,6654321,6.18792,11,0.704207,0.0025156,35580901,0,0,1,32,545,6939,46765,124135,88616,12323,567,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5162443,279936,2020-12-06 17:35:57 -0800,9b3fd34,master
7,6,First One,,6655432,6.08164,11,0.561258,0.00200495,36203121,0,0,1,34,636,8169,54709,130551,76202,9174,442,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511243,279936,2020-12-06 17:35:57 -0800,9b3fd34,master
7,6,First One,,6655443,6.01163,10,0.627132,0.00224027,36289789,0,0,1,34,649,9227,61782,131411,68453,8015,358,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111135,279936,2020-12-06 17:35:57 -0800,9b3fd34,master
7,6,First One,,6665432,6.16761,12,0.571312,0.00204087,36234052,0,0,1,34,633,7727,49637,122849,84878,13390,760,23,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511243,279936,2020-12-06 17:35:57 -0800,9b3fd34,master
7,6,First One,,6665543,6.09216,10,0.611805,0.00218552,36091425,0,0,1,34,649,8808,56797,124309,76998,11729,601,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3111135,279936,2020-12-06 17:35:57 -0800,9b3fd34,master
7,6,First One,,6665544,6.10114,10,0.591947,0.00211458,35855360,0,0,1,34,653,8957,57958,121450,76380,13630,846,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2342122,279936,2020-12-06 17:35:57 -0800,9b3fd34,master
7,6,First One,,6665554,6.12689,10,0.600978,0.00214684,35949236,0,0,1,34,630,8499,57829,118323,78055,15416,1105,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1512364,279936,2020-12-06 17:35:57 -0800,9b3fd34,master
7,6,First One,,6666543,6.21877,10,0.608295,0.00217298,35843208,0,0,1,33,609,7594,47668,117811,87731,17167,1291,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514136,279936,2020-12-06 17:35:57 -0800,9b3fd34,master
7,6,First One,,6666554,6.19264,10,0.58097,0.00207537,35604719,0,0,1,33,606,7811,52787,115636,83461,18037,1501,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2413233,279936,2020-12-06 17:35:57 -0800,9b3fd34,master
7,6,First One,,6666555,6.33317,11,0.798001,0.00285066,34692500,0,0,1,31,540,6883,50772,100454,87421,29658,3905,255,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413123,279936,2020-12-06 17:35:57 -0800,9b3fd34,master
7,6,First One,,6666654,6.36593,11,0.571359,0.00204103,33983118,0,0,1,28,498,5988,41310,107778,94232,27311,2681,108,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4631423,279936,2020-12-06 17:35:57 -0800,9b3fd34,master
7,6,First One,,6666655,6.46838,11,0.55142,0.00196981,33364583,0,0,1,27,463,5692,42161,95432,92865,37070,5769,429,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413123,279936,2020-12-06 17:35:57 -0800,9b3fd34,master
7,6,First One,,6666665,6.7046,11,0.557812,0.00199264,31266567,0,0,1,19,289,3422,26893,89285,99481,50075,9636,785,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413123,279936,2020-12-06 17:35:57 -0800,9b3fd34,master
7,6,First One,,6666666,7.29764,12,0.504951,0.00180381,29672808,0,0,1,7,104,1213,10144,59539,88482,80578,33480,5873,488,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524234,279936,2020-12-06 17:35:57 -0800,9b3fd34,master
7,7,First One,,7654321,6.73942,12,2.49403,0.00302841,118049988,0,0,1,32,541,7033,57952,240581,364185,141526,11301,377,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2541673,823543,2020-12-06 17:35:57 -0800,9b3fd34,master
7,7,First One,,7765432,6.61107,12,2.41419,0.00293147,118569609,0,0,1,34,631,8655,71910,274495,349767,109753,7997,276,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1511243,823543,2020-12-06 17:35:57 -0800,9b3fd34,master
7,7,First One,,7766543,6.5358,12,2.37022,0.00287808,118464351,0,0,1,34,646,9586,81126,295998,336573,91977,7316,278,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6131354,823543,2020-12-06 17:35:57 -0800,9b3fd34,master
7,7,First One,,7766554,6.4966,11,2.34352,0.00284566,118747268,0,0,1,34,649,9733,88521,307771,322316,87094,7155,268,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5314324,823543,2020-12-06 17:35:57 -0800,9b3fd34,master
7,7,First One,,7776543,6.6321,12,2.32767,0.00282641,118192323,0,0,1,34,642,9034,74324,267985,340712,118630,11682,493,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611354,823543,2020-12-06 17:35:57 -0800,9b3fd34,master
7,7,First One,,7776654,6.58626,11,2.41203,0.00292885,117866721,0,0,1,34,649,9223,80405,280579,332956,108754,10489,448,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5743321,823543,2020-12-06 17:35:57 -0800,9b3fd34,master
7,7,First One,,7776655,6.62612,11,2.43812,0.00296052,117116590,0,0,1,34,653,8957,79404,277238,318548,120771,16835,1052,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1413123,823543,2020-12-06 17:35:57 -0800,9b3fd34,master
7,7,First One,,7776665,6.67256,12,2.66889,0.00324074,117253985,0,0,1,34,630,8499,74883,270385,315062,131137,21277,1550,82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4543212,823543,2020-12-06 17:35:57 -0800,9b3fd34,master
7,7,First One,,7777654,6.72214,11,2.40221,0.00291692,116512602,0,0,1,33,609,7995,67111,245915,343246,140438,17155,1011,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4735321,823543,2020-12-06 17:35:57 -0800,9b3fd34,master
7,7,First One,,7777665,6.73979,12,2.22443,0.00270105,115743982,0,0,1,33,606,7811,67597,252818,323744,144176,24810,1846,97,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4543212,823543,2020-12-06 17:35:57 -0800,9b3fd34,master
7,7,First One,,7777666,6.93321,12,2.21208,0.00268605,111051395,0,0,1,31,540,6883,50617,234018,293763,179482,51345,6426,415,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524234,823543,2020-12-06 17:35:57 -0800,9b3fd34,master
7,7,First One,,7777765,6.93042,12,2.18994,0.00265916,110142900,0,0,1,28,498,5988,49696,208141,333364,184712,37859,3125,128,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5234143,823543,2020-12-06 17:35:57 -0800,9b3fd34,master
7,7,First One,,7777766,7.0674,12,2.06793,0.00251102,107120230,0,0,1,27,463,5692,42091,202178,295255,204742,63726,8753,592,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524234,823543,2020-12-06 17:35:57 -0800,9b3fd34,master
7,7,First One,,7777776,7.31749,13,1.99399,0.00242123,101169902,0,0,1,19,289,3422,26871,142560,306975,235050,91986,15272,1036,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6353456,823543,2020-12-06 17:35:57 -0800,9b3fd34,master
7,7,First One,,7777777,7.91328,14,1.809,0.0021966,96729175,0,0,1,7,104,1213,10144,59250,245769,258218,179126,60323,8658,694,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7161452,823543,2020-12-06 17:35:57 -0800,9b3fd34,master
7,8,First One,,8765432,7.09611,13,9.62118,0.00458773,331608588,0,0,1,34,628,8800,81521,415805,888246,599599,97846,4500,159,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5416328,2097152,2020-12-06 17:35:57 -0800,9b3fd34,master
7,8,First One,,8876543,7.02192,12,7.31877,0.00348986,330452102,0,0,1,34,640,9599,93876,464362,898083,536278,89599,4592,84,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1611354,2097152,2020-12-06 17:35:57 -0800,9b3fd34,master
7,8,First One,,8877654,6.9736,12,7.21735,0.0034415,330216748,0,0,1,34,646,9777,99104,490990,913863,503894,74620,4105,113,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6478132,2097152,2020-12-06 17:35:57 -0800,9b3fd34,master
7,8,First One,,8877665,6.97766,12,7.10474,0.0033878,328432813,0,0,1,34,649,9733,98187,501517,901541,493990,85688,5612,191,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551343,2097152,2020-12-06 17:35:57 -0800,9b3fd34,master
7,8,First One,,8887654,7.08428,12,7.2576,0.00346069,328654381,0,0,1,34,642,9222,89562,438113,864090,574580,113170,7496,229,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1711465,2097152,2020-12-06 17:35:57 -0800,9b3fd34,master
7,8,First One,,8887765,7.07825,12,6.97272,0.00332485,326532349,0,0,1,34,649,9223,88192,445861,869046,560821,114355,8627,333,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551343,2097152,2020-12-06 17:35:57 -0800,9b3fd34,master
7,8,First One,,8887766,7.15733,13,6.46628,0.00308336,321642956,0,0,1,34,653,8957,79290,429499,828662,573544,156643,18659,1171,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6541243,2097152,2020-12-06 17:35:57 -0800,9b3fd34,master
7,8,First One,,8887776,7.228,13,6.64702,0.00316955,321763107,0,0,1,34,630,8499,74837,392743,811392,598295,183600,25337,1663,113,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4643212,2097152,2020-12-06 17:35:57 -0800,9b3fd34,master
7,8,First One,,8888765,7.22156,12,7.05007,0.00336174,322459988,0,0,1,33,609,7995,73222,374438,818194,648048,160414,13558,626,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1551343,2097152,2020-12-06 17:35:57 -0800,9b3fd34,master
7,8,First One,,8888776,7.29346,13,6.58333,0.00313918,317926771,0,0,1,33,606,7811,67548,358122,795419,633217,203777,28679,1840,96,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5613422,2097152,2020-12-06 17:35:57 -0800,9b3fd34,master
7,8,First One,,8888777,7.57377,13,5.85225,0.00279057,304021215,0,0,1,31,540,6883,50617,232652,752720,646909,317109,80484,8497,674,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635345,2097152,2020-12-06 17:35:57 -0800,9b3fd34,master
7,8,First One,,8888876,7.49842,13,6.5507,0.00312362,303029423,0,0,1,28,498,5988,49673,269347,711293,735222,279576,42549,2852,121,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6353456,2097152,2020-12-06 17:35:57 -0800,9b3fd34,master
7,8,First One,,8888877,7.68789,13,5.86462,0.00279647,294167482,0,0,1,27,463,5692,42091,201183,688848,689859,362440,94761,10946,805,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1635345,2097152,2020-12-06 17:35:57 -0800,9b3fd34,master
7,8,First One,,8888887,7.94318,14,5.78337,0.00275772,278853233,0,0,1,19,289,3422,26871,142252,529926,785807,447578,140773,18923,1215,73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7161452,2097152,2020-12-06 17:35:57 -0800,9b3fd34,master
7,8,First One,,8888888,8.55565,14,5.12807,0.00244526,267978588,0,0,1,7,104,1213,10144,59250,243980,760638,593755,326490,90318,10379,835,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1746456,2097152,2020-12-06 17:35:57 -0800,9b3fd34,master
