Pin Count,Color Count,Strategy,GPU Mode,Initial Guess,Average Turns,Max Turns,Elapsed (s),Average Game Time (ms),CPU Scores,GPU FPS,GPU Kernels,GPU Scores,Hist_00,Hist_01,Hist_02,Hist_03,Hist_04,Hist_05,Hist_06,Hist_07,Hist_08,Hist_09,Hist_10,Hist_11,Hist_12,Hist_13,Hist_14,Hist_15,Hist_16,Hist_17,Hist_18,Hist_19,Hist_20,Hist_21,Hist_22,Hist_23,Hist_24,Hist_25,Hist_26,Hist_27,Hist_28,Hist_29,Hist_30,Hist_31,Max Secret,Total Codewords,Git Commit Date,Git Commit Hash,Git Branch
2,11,Entropy,CPU,11,6,8,0.000520349,0.00430041,60627,0,0,0,0,1,2,4,10,18,29,51,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2b,121,2020-12-05 17:58:10 -0800,6bacb03,master
2,11,Entropy,CPU,12,5.5124,7,0.00047225,0.00390289,52747,0,0,0,0,1,3,6,15,23,44,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,121,2020-12-05 17:58:10 -0800,6bacb03,master
2,11,Expected Size,CPU,11,6,8,0.00038369,0.00317099,60625,0,0,0,0,1,2,4,10,19,27,52,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2b,121,2020-12-05 17:58:10 -0800,6bacb03,master
2,11,Expected Size,CPU,12,5.52066,7,0.000350088,0.00289329,52762,0,0,0,0,1,3,5,16,23,44,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,121,2020-12-05 17:58:10 -0800,6bacb03,master
2,11,First One,,11,7.90083,12,6.6145e-05,0.000546653,3077,,,0,0,1,2,5,7,9,11,13,15,17,19,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ba,121,2020-12-05 17:58:10 -0800,6bacb03,master
2,11,First One,,12,7.15702,12,6.4302e-05,0.000531421,3021,,,0,0,1,4,7,9,11,13,15,17,19,21,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b2,121,2020-12-05 17:58:10 -0800,6bacb03,master
2,12,Knuth,CPU,11,6.39583,9,0.000423607,0.00294172,94601,0,0,0,0,1,2,5,10,18,26,42,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cb,144,2020-12-05 17:58:10 -0800,6bacb03,master
2,12,Knuth,CPU,12,5.92361,8,0.0003819,0.00265208,84636,0,0,0,0,1,4,6,14,22,30,56,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1c,144,2020-12-05 17:58:10 -0800,6bacb03,master
2,12,Most Parts,CPU,11,6.375,8,0.000412614,0.00286538,94020,0,0,0,0,1,2,5,10,18,26,44,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1c,144,2020-12-05 17:58:10 -0800,6bacb03,master
2,12,Most Parts,CPU,12,5.92361,8,0.000381506,0.00264935,84636,0,0,0,0,1,4,6,14,22,30,56,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1c,144,2020-12-05 17:58:10 -0800,6bacb03,master
2,12,Entropy,CPU,11,6.33333,8,0.0006972,0.00484167,91705,0,0,0,0,1,2,4,10,19,27,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1c,144,2020-12-05 17:58:10 -0800,6bacb03,master
2,12,Entropy,CPU,12,5.88889,8,0.000688796,0.00478331,82980,0,0,0,0,1,3,6,15,22,33,57,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1c,144,2020-12-05 17:58:10 -0800,6bacb03,master
2,12,Expected Size,CPU,11,6.34028,8,0.000514384,0.00357211,91720,0,0,0,0,1,2,4,9,20,27,50,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1c,144,2020-12-05 17:58:10 -0800,6bacb03,master
2,12,Expected Size,CPU,12,5.88889,8,0.000502891,0.0034923,82978,0,0,0,0,1,3,6,15,23,31,58,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1c,144,2020-12-05 17:58:10 -0800,6bacb03,master
2,12,First One,,11,8.5625,13,7.8485e-05,0.000545035,3893,,,0,0,1,2,5,7,9,11,13,15,17,19,21,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cb,144,2020-12-05 17:58:10 -0800,6bacb03,master
2,12,First One,,12,7.79861,13,7.8353e-05,0.000544118,3820,,,0,0,1,4,7,9,11,13,15,17,19,21,23,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c2,144,2020-12-05 17:58:10 -0800,6bacb03,master
2,13,Knuth,CPU,11,6.73964,9,0.000591585,0.0035005,139772,0,0,0,0,1,2,5,10,18,26,34,62,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2d,169,2020-12-05 17:58:10 -0800,6bacb03,master
2,13,Knuth,CPU,12,6.29586,9,0.000574813,0.00340126,127033,0,0,0,0,1,4,6,14,22,30,46,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dc,169,2020-12-05 17:58:10 -0800,6bacb03,master
2,13,Most Parts,CPU,11,6.73964,9,0.000556409,0.00329236,139772,0,0,0,0,1,2,5,10,18,26,34,62,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2d,169,2020-12-05 17:58:10 -0800,6bacb03,master
2,13,Most Parts,CPU,12,6.27811,8,0.000517406,0.00306157,126352,0,0,0,0,1,4,6,14,22,30,48,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1b,169,2020-12-05 17:58:10 -0800,6bacb03,master
2,13,Entropy,CPU,11,6.71006,9,0.000983027,0.00581673,137842,0,0,0,0,1,2,4,10,19,26,37,63,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2d,169,2020-12-05 17:58:10 -0800,6bacb03,master
2,13,Entropy,CPU,12,6.21893,8,0.000907688,0.00537093,122495,0,0,0,0,1,3,6,15,23,31,55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1b,169,2020-12-05 17:58:10 -0800,6bacb03,master
2,13,Expected Size,CPU,11,6.71006,9,0.000722002,0.0042722,137840,0,0,0,0,1,2,4,10,19,27,35,64,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2d,169,2020-12-05 17:58:10 -0800,6bacb03,master
2,13,Expected Size,CPU,12,6.22485,8,0.000657375,0.00388979,122510,0,0,0,0,1,3,6,14,24,31,55,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1b,169,2020-12-05 17:58:10 -0800,6bacb03,master
2,13,First One,,11,9.22485,14,9.2727e-05,0.00054868,4834,,,0,0,1,2,5,7,9,11,13,15,17,19,21,23,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dc,169,2020-12-05 17:58:10 -0800,6bacb03,master
2,13,First One,,12,8.44379,14,8.9116e-05,0.000527314,4742,,,0,0,1,4,7,9,11,13,15,17,19,21,23,25,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,d2,169,2020-12-05 17:58:10 -0800,6bacb03,master
2,14,Knuth,CPU,11,7.10714,10,0.00072355,0.00369158,201629,0,0,0,0,1,2,5,10,18,26,34,52,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ed,196,2020-12-05 17:58:10 -0800,6bacb03,master
2,14,Knuth,CPU,12,6.63265,9,0.000623608,0.00318167,183155,0,0,0,0,1,4,6,14,22,30,38,68,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e,196,2020-12-05 17:58:10 -0800,6bacb03,master
2,14,Most Parts,CPU,11,7.09184,9,0.000726865,0.00370849,200840,0,0,0,0,1,2,5,10,18,26,34,54,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e,196,2020-12-05 17:58:10 -0800,6bacb03,master
2,14,Most Parts,CPU,12,6.63265,9,0.000604297,0.00308315,183155,0,0,0,0,1,4,6,14,22,30,38,68,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e,196,2020-12-05 17:58:10 -0800,6bacb03,master
2,14,Entropy,CPU,11,7.04082,9,0.00116989,0.00596882,196341,0,0,0,0,1,2,4,10,19,27,35,61,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e,196,2020-12-05 17:58:10 -0800,6bacb03,master
2,14,Entropy,CPU,12,6.58673,9,0.00108545,0.005538,179889,0,0,0,0,1,3,6,15,23,30,41,69,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e,196,2020-12-05 17:58:10 -0800,6bacb03,master
2,14,Expected Size,CPU,11,7.04592,9,0.000855992,0.00436731,196356,0,0,0,0,1,2,4,10,18,28,35,61,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e,196,2020-12-05 17:58:10 -0800,6bacb03,master
2,14,Expected Size,CPU,12,6.58673,9,0.000781304,0.00398625,179887,0,0,0,0,1,3,6,15,23,31,39,70,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e,196,2020-12-05 17:58:10 -0800,6bacb03,master
2,14,First One,,11,9.88776,15,9.5504e-05,0.000487265,5910,,,0,0,1,2,5,7,9,11,13,15,17,19,21,23,25,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ed,196,2020-12-05 17:58:10 -0800,6bacb03,master
2,14,First One,,12,9.09184,15,9.2219e-05,0.000470505,5797,,,0,0,1,4,7,9,11,13,15,17,19,21,23,25,27,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e2,196,2020-12-05 17:58:10 -0800,6bacb03,master
2,15,Knuth,CPU,11,7.44889,10,0.000955111,0.00424494,282565,0,0,0,0,1,2,5,10,18,26,34,42,74,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2f,225,2020-12-05 17:58:10 -0800,6bacb03,master
2,15,Knuth,CPU,12,6.99556,10,0.00082237,0.00365498,259528,0,0,0,0,1,4,6,14,22,30,38,56,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fe,225,2020-12-05 17:58:10 -0800,6bacb03,master
2,15,Most Parts,CPU,11,7.44889,10,0.000898364,0.00399273,282565,0,0,0,0,1,2,5,10,18,26,34,42,74,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2f,225,2020-12-05 17:58:10 -0800,6bacb03,master
2,15,Most Parts,CPU,12,6.98222,9,0.000821113,0.00364939,258623,0,0,0,0,1,4,6,14,22,30,38,58,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1d,225,2020-12-05 17:58:10 -0800,6bacb03,master
2,15,Entropy,CPU,11,7.40889,10,0.00154869,0.00688305,278834,0,0,0,0,1,2,4,10,19,27,34,45,75,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2f,225,2020-12-05 17:58:10 -0800,6bacb03,master
2,15,Entropy,CPU,12,6.91556,9,0.00145452,0.00646455,251708,0,0,0,0,1,3,6,15,23,31,39,66,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1d,225,2020-12-05 17:58:10 -0800,6bacb03,master
2,15,Expected Size,CPU,11,7.40889,10,0.0012353,0.00549021,278832,0,0,0,0,1,2,4,10,19,27,35,43,76,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2f,225,2020-12-05 17:58:10 -0800,6bacb03,master
2,15,Expected Size,CPU,12,6.92,9,0.00102719,0.00456531,251723,0,0,0,0,1,3,6,15,22,32,39,66,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1d,225,2020-12-05 17:58:10 -0800,6bacb03,master
2,15,First One,,11,10.5511,16,0.000194215,0.000863178,7131,,,0,0,1,2,5,7,9,11,13,15,17,19,21,23,25,27,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fe,225,2020-12-05 17:58:10 -0800,6bacb03,master
2,15,First One,,12,9.74222,16,0.000161904,0.000719573,6995,,,0,0,1,4,7,9,11,13,15,17,19,21,23,25,27,29,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,f2,225,2020-12-05 17:58:10 -0800,6bacb03,master
