Pin Count,Color Count,Strategy,GPU Mode,Initial Guess,Average Turns,Max Turns,Elapsed (s),Average Game Time (ms),CPU Scores,GPU Scores,Hist_00,Hist_01,Hist_02,Hist_03,Hist_04,Hist_05,Hist_06,Hist_07,Hist_08,Hist_09,Hist_10,Hist_11,Hist_12,Hist_13,Hist_14,Hist_15,Hist_16,Hist_17,Hist_18,Hist_19,Hist_20,Hist_21,Hist_22,Hist_23,Hist_24,Hist_25,Hist_26,Hist_27,Hist_28,Hist_29,Hist_30,Hist_31,Max Secret,Total Codewords,Git Commit Date,Git Commit Hash,Git Branch
4,8,First One,,8876,5.91699,10,0.00725774,0.00177191,211150,0,0,1,13,91,386,884,1434,972,272,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7667,4096,2020-12-06 17:35:57 -0800,9b3fd34,master
4,8,First One,,8877,6.34814,10,0.00432757,0.00105653,206339,0,0,1,12,79,302,574,953,1551,535,83,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5654,4096,2020-12-06 17:35:57 -0800,9b3fd34,master
4,8,First One,,8887,6.4895,10,0.00303226,0.000740298,199841,0,0,1,10,60,238,529,942,1523,676,108,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5654,4096,2020-12-06 17:35:57 -0800,9b3fd34,master
4,8,First One,,8888,7.21045,11,0.00424045,0.00103527,189224,0,0,1,4,25,108,310,596,1023,1604,357,62,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6765,4096,2020-12-06 17:35:57 -0800,9b3fd34,master
4,9,First One,,9876,6.15348,10,0.00808191,0.00123181,367227,0,0,1,13,91,460,1292,2084,1838,646,125,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1767,6561,2020-12-06 17:35:57 -0800,9b3fd34,master
4,9,First One,,9987,6.57583,11,0.00967466,0.00147457,366866,0,0,1,13,91,386,884,1429,2144,1265,303,44,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8778,6561,2020-12-06 17:35:57 -0800,9b3fd34,master
4,9,First One,,9988,7.08672,11,0.00381672,0.000581728,357504,0,0,1,12,79,302,574,953,1548,2331,662,93,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6765,6561,2020-12-06 17:35:57 -0800,9b3fd34,master
4,9,First One,,9998,7.2111,11,0.00369668,0.000563432,347399,0,0,1,10,60,238,529,942,1520,2267,863,122,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6765,6561,2020-12-06 17:35:57 -0800,9b3fd34,master
4,9,First One,,9999,7.9654,12,0.010862,0.00165554,332501,0,0,1,4,25,108,310,596,1023,1601,2362,455,70,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7876,6561,2020-12-06 17:35:57 -0800,9b3fd34,master
4,10,First One,,a987,6.7733,11,0.014567,0.0014567,600446,0,0,1,13,91,460,1292,2063,2922,2277,736,134,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1878,10000,2020-12-06 17:35:57 -0800,9b3fd34,master
4,10,First One,,aa98,7.266,12,0.0188047,0.00188047,598729,0,0,1,13,91,386,884,1429,2141,3094,1575,339,46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9889,10000,2020-12-06 17:35:57 -0800,9b3fd34,master
4,10,First One,,aa99,7.8381,12,0.0153514,0.00153514,587879,0,0,1,12,79,302,574,953,1548,2328,3280,816,101,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7876,10000,2020-12-06 17:35:57 -0800,9b3fd34,master
4,10,First One,,aaa9,7.95,12,0.0142064,0.00142064,571777,0,0,1,10,60,238,529,942,1520,2264,3216,1075,136,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7876,10000,2020-12-06 17:35:57 -0800,9b3fd34,master
4,10,First One,,aaaa,8.7311,13,0.0060424,0.00060424,551677,0,0,1,4,25,108,310,596,1023,1601,2359,3324,565,78,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,10000,2020-12-06 17:35:57 -0800,9b3fd34,master
4,11,First One,,ba98,7.42941,12,0.0116606,0.000796435,936023,0,0,1,13,91,460,1292,2063,2909,4018,2816,824,143,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,14641,2020-12-06 17:35:57 -0800,9b3fd34,master
4,11,First One,,bba9,7.9791,13,0.021264,0.00145236,936193,0,0,1,13,91,386,884,1429,2141,3091,4255,1926,375,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,a99a,14641,2020-12-06 17:35:57 -0800,9b3fd34,master
4,11,First One,,bbaa,8.59893,13,0.00915012,0.000624966,924485,0,0,1,12,79,302,574,953,1548,2328,3277,4472,980,109,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,14641,2020-12-06 17:35:57 -0800,9b3fd34,master
4,11,First One,,bbba,8.70139,13,0.0174201,0.00118982,898215,0,0,1,10,60,238,529,942,1520,2264,3213,4394,1311,150,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8987,14641,2020-12-06 17:35:57 -0800,9b3fd34,master
4,11,First One,,bbbb,9.50427,14,0.0088705,0.000605867,870690,0,0,1,4,25,108,310,596,1023,1601,2359,3321,4514,687,86,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9a98,14641,2020-12-06 17:35:57 -0800,9b3fd34,master
4,12,First One,,cba9,8.11285,13,0.040117,0.00193465,1410674,0,0,1,13,91,460,1292,2063,2909,4015,5397,3425,907,152,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1a9a,20736,2020-12-06 17:35:57 -0800,9b3fd34,master
4,12,First One,,ccba,8.70906,14,0.0183338,0.000884154,1408446,0,0,1,13,91,386,884,1429,2141,3091,4252,5672,2314,411,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,baab,20736,2020-12-06 17:35:57 -0800,9b3fd34,master
4,12,First One,,ccbb,9.3669,14,0.0156459,0.000754529,1398535,0,0,1,12,79,302,574,953,1548,2328,3277,4469,5914,1156,117,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9a98,20736,2020-12-06 17:35:57 -0800,9b3fd34,master
4,12,First One,,cccb,9.46195,14,0.020493,0.000988284,1360033,0,0,1,10,60,238,529,942,1520,2264,3213,4391,5824,1571,164,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9a98,20736,2020-12-06 17:35:57 -0800,9b3fd34,master
4,12,First One,,cccc,10.2828,15,0.0180574,0.000870822,1321766,0,0,1,4,25,108,310,596,1023,1601,2359,3321,4511,5956,821,94,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aba9,20736,2020-12-06 17:35:57 -0800,9b3fd34,master
4,13,First One,,dcba,8.81741,14,0.0290408,0.0010168,2054957,0,0,1,13,91,460,1292,2063,2909,4015,5394,7071,4090,990,161,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1bab,28561,2020-12-06 17:35:57 -0800,9b3fd34,master
4,13,First One,,ddcb,9.45159,15,0.0391557,0.00137095,2056457,0,0,1,13,91,386,884,1429,2141,3091,4252,5669,7366,2738,447,52,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cbbc,28561,2020-12-06 17:35:57 -0800,9b3fd34,master
4,13,First One,,ddcc,10.1403,15,0.049196,0.00172249,2045458,0,0,1,12,79,302,574,953,1548,2328,3277,4469,5911,7632,1344,125,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aba9,28561,2020-12-06 17:35:57 -0800,9b3fd34,master
4,13,First One,,dddc,10.2294,15,0.036228,0.00126844,1993703,0,0,1,10,60,238,529,942,1520,2264,3213,4391,5821,7530,1855,178,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aba9,28561,2020-12-06 17:35:57 -0800,9b3fd34,master
4,13,First One,,dddd,11.0653,16,0.0434579,0.00152158,1940355,0,0,1,4,25,108,310,596,1023,1601,2359,3321,4511,5953,7674,967,102,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bcba,28561,2020-12-06 17:35:57 -0800,9b3fd34,master
4,14,First One,,edcb,9.53806,15,0.0667473,0.00173749,2918196,0,0,1,13,91,460,1292,2063,2909,4015,5394,7068,9039,4817,1073,170,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1cbc,38416,2020-12-06 17:35:57 -0800,9b3fd34,master
4,14,First One,,eedc,10.2037,16,0.036896,0.000960434,2920913,0,0,1,13,91,386,884,1429,2141,3091,4252,5669,7363,9360,3198,483,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dccd,38416,2020-12-06 17:35:57 -0800,9b3fd34,master
4,14,First One,,eedd,10.918,16,0.0380643,0.000990845,2911236,0,0,1,12,79,302,574,953,1548,2328,3277,4469,5911,7629,9650,1544,133,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bcba,38416,2020-12-06 17:35:57 -0800,9b3fd34,master
4,14,First One,,eeed,11.0021,16,0.040248,0.00104769,2842369,0,0,1,10,60,238,529,942,1520,2264,3213,4391,5821,7527,9536,2163,192,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bcba,38416,2020-12-06 17:35:57 -0800,9b3fd34,master
4,14,First One,,eeee,11.8507,17,0.037272,0.000970222,2772679,0,0,1,4,25,108,310,596,1023,1601,2359,3321,4511,5953,7671,9692,1125,110,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cdcb,38416,2020-12-06 17:35:57 -0800,9b3fd34,master
4,15,First One,,fedc,10.2711,16,0.0559278,0.00110475,4045745,0,0,1,13,91,460,1292,2063,2909,4015,5394,7068,9036,11333,5604,1156,179,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1dcd,50625,2020-12-06 17:35:57 -0800,9b3fd34,master
4,15,First One,,ffed,10.9633,17,0.0515128,0.00101754,4057479,0,0,1,13,91,386,884,1429,2141,3091,4252,5669,7363,9357,11678,3694,519,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,edde,50625,2020-12-06 17:35:57 -0800,9b3fd34,master
4,15,First One,,ffee,11.6991,17,0.0441114,0.000871336,4051737,0,0,1,12,79,302,574,953,1548,2328,3277,4469,5911,7629,9647,11992,1756,141,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cdcb,50625,2020-12-06 17:35:57 -0800,9b3fd34,master
4,15,First One,,fffe,11.779,17,0.0437139,0.000863484,3961176,0,0,1,10,60,238,529,942,1520,2264,3213,4391,5821,7527,9533,11866,2495,206,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cdcb,50625,2020-12-06 17:35:57 -0800,9b3fd34,master
4,15,First One,,ffff,12.6385,18,0.0428504,0.000846428,3871936,0,0,1,4,25,108,310,596,1023,1601,2359,3321,4511,5953,7671,9689,12034,1295,118,6,0,0,0,0,0,0,0,0,0,0,0,0,0,dedc,50625,2020-12-06 17:35:57 -0800,9b3fd34,master
