Pin Count,Color Count,Strategy,GPU Mode,Initial Guess,Average Turns,Max Turns,Elapsed (s),Average Game Time (ms),CPU Scores,GPU Scores,Hist_00,Hist_01,Hist_02,Hist_03,Hist_04,Hist_05,Hist_06,Hist_07,Hist_08,Hist_09,Hist_10,Hist_11,Hist_12,Hist_13,Hist_14,Hist_15,Hist_16,Hist_17,Hist_18,Hist_19,Hist_20,Hist_21,Hist_22,Hist_23,Hist_24,Hist_25,Hist_26,Hist_27,Hist_28,Hist_29,Hist_30,Hist_31,Max Secret,Total Codewords,Git Commit Date,Git Commit Hash,Git Branch
5,4,First One,,44432,4.18066,7,0.000601235,0.000587144,49958,0,0,1,18,162,493,315,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43211,1024,2020-12-06 17:35:57 -0800,9b3fd34,master
5,4,First One,,44433,4.22754,7,0.000664255,0.000648687,48461,0,0,1,17,162,476,313,46,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21111,1024,2020-12-06 17:35:57 -0800,9b3fd34,master
5,4,First One,,44443,4.41895,7,0.000644867,0.000629753,44334,0,0,1,13,113,429,368,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21111,1024,2020-12-06 17:35:57 -0800,9b3fd34,master
5,4,First One,,44444,4.99414,9,0.000996896,0.000973531,40861,0,0,1,5,43,276,381,266,48,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43312,1024,2020-12-06 17:35:57 -0800,9b3fd34,master
5,5,First One,,54321,4.77792,8,0.00493771,0.00158007,175062,0,0,1,17,145,820,1685,444,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53142,3125,2020-12-06 17:35:57 -0800,9b3fd34,master
5,5,First One,,55432,4.67872,9,0.00234873,0.000751594,180085,0,0,1,19,192,959,1574,363,15,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51243,3125,2020-12-06 17:35:57 -0800,9b3fd34,master
5,5,First One,,55443,4.61184,8,0.00378366,0.00121077,176907,0,0,1,19,197,1094,1498,297,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54311,3125,2020-12-06 17:35:57 -0800,9b3fd34,master
5,5,First One,,55543,4.71936,7,0.00216252,0.000692008,173085,0,0,1,18,181,974,1473,439,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14245,3125,2020-12-06 17:35:57 -0800,9b3fd34,master
5,5,First One,,55544,4.7728,8,0.00204018,0.000652857,168086,0,0,1,17,162,1011,1341,512,75,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32222,3125,2020-12-06 17:35:57 -0800,9b3fd34,master
5,5,First One,,55554,5.00224,9,0.00318253,0.00101841,164126,0,0,1,13,113,698,1444,749,98,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43312,3125,2020-12-06 17:35:57 -0800,9b3fd34,master
5,5,First One,,55555,5.576,10,0.00207591,0.000664291,149829,0,0,1,5,43,276,1235,1038,445,76,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44123,3125,2020-12-06 17:35:57 -0800,9b3fd34,master
5,6,First One,,65432,5.16397,8,0.0145959,0.00187704,519134,0,0,1,19,190,1244,3600,2498,210,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24123,7776,2020-12-06 17:35:57 -0800,9b3fd34,master
5,6,First One,,66543,5.12641,9,0.00972224,0.00125029,511457,0,0,1,19,199,1398,3620,2255,268,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61354,7776,2020-12-06 17:35:57 -0800,9b3fd34,master
5,6,First One,,66554,5.10532,8,0.0083448,0.00107315,508347,0,0,1,19,197,1371,3801,2143,230,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24213,7776,2020-12-06 17:35:57 -0800,9b3fd34,master
5,6,First One,,66654,5.25566,8,0.0126161,0.00162244,495026,0,0,1,18,181,1172,3367,2530,471,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15445,7776,2020-12-06 17:35:57 -0800,9b3fd34,master
5,6,First One,,66655,5.38825,10,0.00861363,0.00110772,485568,0,0,1,17,162,1005,3264,2389,805,129,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44123,7776,2020-12-06 17:35:57 -0800,9b3fd34,master
5,6,First One,,66665,5.61368,10,0.0186588,0.00239954,454133,0,0,1,13,113,698,2599,3159,1013,167,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44123,7776,2020-12-06 17:35:57 -0800,9b3fd34,master
5,6,First One,,66666,6.20769,11,0.0110281,0.00141823,423910,0,0,1,5,43,276,1220,3565,1906,651,104,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55234,7776,2020-12-06 17:35:57 -0800,9b3fd34,master
5,7,First One,,76543,5.51449,9,0.0342354,0.00203697,1226364,0,0,1,19,197,1527,6131,7359,1454,114,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14324,16807,2020-12-06 17:35:57 -0800,9b3fd34,master
5,7,First One,,77654,5.58208,9,0.036677,0.00218225,1211070,0,0,1,19,199,1496,5913,6889,2026,259,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52435,16807,2020-12-06 17:35:57 -0800,9b3fd34,master
5,7,First One,,77665,5.65116,10,0.0134811,0.000802109,1196666,0,0,1,19,197,1371,5449,7107,2343,305,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44123,16807,2020-12-06 17:35:57 -0800,9b3fd34,master
5,7,First One,,77765,5.81549,10,0.013862,0.000824775,1184317,0,0,1,18,181,1172,4616,6984,3226,576,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44123,16807,2020-12-06 17:35:57 -0800,9b3fd34,master
5,7,First One,,77766,6.05135,11,0.0158357,0.00094221,1142945,0,0,1,17,162,1005,3232,7190,3880,1182,133,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55234,16807,2020-12-06 17:35:57 -0800,9b3fd34,master
5,7,First One,,77776,6.2584,11,0.0306394,0.00182302,1084967,0,0,1,13,113,698,2591,6543,5200,1430,207,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55234,16807,2020-12-06 17:35:57 -0800,9b3fd34,master
5,7,First One,,77777,6.89641,12,0.0118649,0.000705953,1023514,0,0,1,5,43,276,1220,3534,7610,3111,874,128,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66345,16807,2020-12-06 17:35:57 -0800,9b3fd34,master
5,8,First One,,87654,5.90924,9,0.0456347,0.00139266,2596793,0,0,1,19,197,1602,7881,15346,6749,885,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15425,32768,2020-12-06 17:35:57 -0800,9b3fd34,master
5,8,First One,,88765,6.07898,10,0.0638147,0.00194747,2564412,0,0,1,19,199,1496,6847,13663,8271,1991,272,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44123,32768,2020-12-06 17:35:57 -0800,9b3fd34,master
5,8,First One,,88776,6.25455,11,0.0361316,0.00110265,2541351,0,0,1,19,197,1371,5412,12332,10105,2947,369,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55234,32768,2020-12-06 17:35:57 -0800,9b3fd34,master
5,8,First One,,88876,6.41763,11,0.0475106,0.00144991,2499662,0,0,1,18,181,1172,4596,11152,10818,4095,704,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55234,32768,2020-12-06 17:35:57 -0800,9b3fd34,master
5,8,First One,,88877,6.75836,12,0.034438,0.00105096,2427596,0,0,1,17,162,1005,3232,7149,13563,6013,1448,173,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66345,32768,2020-12-06 17:35:57 -0800,9b3fd34,master
5,8,First One,,88887,6.94424,12,0.0465956,0.00142198,2305346,0,0,1,13,113,698,2591,6514,12682,8099,1796,250,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66345,32768,2020-12-06 17:35:57 -0800,9b3fd34,master
5,8,First One,,88888,7.62732,13,0.0279376,0.000852586,2199505,0,0,1,5,43,276,1220,3534,7552,14192,4636,1145,159,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77456,32768,2020-12-06 17:35:57 -0800,9b3fd34,master
5,9,First One,,98765,6.36695,10,0.101208,0.00171396,5023830,0,0,1,19,197,1602,8453,22187,20177,5493,846,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16526,59049,2020-12-06 17:35:57 -0800,9b3fd34,master
5,9,First One,,99876,6.62646,11,0.0820637,0.00138976,4973107,0,0,1,19,199,1496,6842,17821,20698,9409,2276,280,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55234,59049,2020-12-06 17:35:57 -0800,9b3fd34,master
5,9,First One,,99887,6.91258,12,0.0645566,0.00109327,4891840,0,0,1,19,197,1371,5412,12211,21427,14382,3608,408,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66345,59049,2020-12-06 17:35:57 -0800,9b3fd34,master
5,9,First One,,99987,7.06573,12,0.0606308,0.00102679,4827693,0,0,1,18,181,1172,4596,11103,20277,15748,5127,795,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66345,59049,2020-12-06 17:35:57 -0800,9b3fd34,master
5,9,First One,,99988,7.49791,13,0.0683071,0.00115679,4710768,0,0,1,17,162,1005,3232,7149,13487,23508,8420,1858,205,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77456,59049,2020-12-06 17:35:57 -0800,9b3fd34,master
5,9,First One,,99998,7.66611,13,0.0713791,0.00120881,4504783,0,0,1,13,113,698,2591,6514,12619,22270,11631,2294,294,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77456,59049,2020-12-06 17:35:57 -0800,9b3fd34,master
5,9,First One,,99999,8.38742,14,0.0614831,0.00104122,4314986,0,0,1,5,43,276,1220,3534,7552,14081,24033,6631,1480,188,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88567,59049,2020-12-06 17:35:57 -0800,9b3fd34,master
5,10,First One,,a9876,6.89009,11,0.146848,0.00146848,9074973,0,0,1,19,197,1602,8451,24871,36189,21933,5740,924,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17627,100000,2020-12-06 17:35:57 -0800,9b3fd34,master
5,10,First One,,aa987,7.22909,12,0.146534,0.00146534,8952543,0,0,1,19,199,1496,6842,17698,31463,28076,11338,2555,306,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66345,100000,2020-12-06 17:35:57 -0800,9b3fd34,master
5,10,First One,,aa998,7.61135,13,0.126472,0.00126472,8828662,0,0,1,19,197,1371,5412,12211,21331,34984,19721,4279,462,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77456,100000,2020-12-06 17:35:57 -0800,9b3fd34,master
5,10,First One,,aaa98,7.75637,13,0.112461,0.00112461,8724623,0,0,1,18,181,1172,4596,11103,20181,33391,22161,6260,906,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77456,100000,2020-12-06 17:35:57 -0800,9b3fd34,master
5,10,First One,,aaa99,8.25894,14,0.119422,0.00119422,8535724,0,0,1,17,162,1005,3232,7149,13487,23405,37526,11505,2272,234,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88567,100000,2020-12-06 17:35:57 -0800,9b3fd34,master
5,10,First One,,aaaa9,8.41588,14,0.114772,0.00114772,8196589,0,0,1,13,113,698,2591,6514,12619,22123,35804,16283,2896,334,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88567,100000,2020-12-06 17:35:57 -0800,9b3fd34,master
5,10,First One,,aaaaa,9.16575,15,0.0985337,0.000985337,7862484,0,0,1,5,43,276,1220,3534,7552,14081,23918,38117,9182,1848,218,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99678,100000,2020-12-06 17:35:57 -0800,9b3fd34,master
5,11,First One,,ba987,7.46922,12,0.261897,0.00162618,15464001,0,0,1,19,197,1602,8451,24823,44326,48871,25287,6424,978,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18728,161051,2020-12-06 17:35:57 -0800,9b3fd34,master
5,11,First One,,bba98,7.8818,13,0.241568,0.00149995,15251194,0,0,1,19,199,1496,6842,17698,31243,48728,37952,13682,2859,325,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77456,161051,2020-12-06 17:35:57 -0800,9b3fd34,master
5,11,First One,,bbaa9,8.34177,14,0.211361,0.00131239,15088454,0,0,1,19,197,1371,5412,12211,21331,34855,53855,26167,5109,511,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88567,161051,2020-12-06 17:35:57 -0800,9b3fd34,master
5,11,First One,,bbba9,8.47991,14,0.214032,0.00132897,14913033,0,0,1,18,181,1172,4596,11103,20181,33244,51672,30216,7630,1007,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88567,161051,2020-12-06 17:35:57 -0800,9b3fd34,master
5,11,First One,,bbbaa,9.03567,15,0.203388,0.00126288,14584755,0,0,1,17,162,1005,3232,7149,13487,23405,37404,57029,15162,2729,264,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99678,161051,2020-12-06 17:35:57 -0800,9b3fd34,master
5,11,First One,,bbbba,9.18367,15,0.198685,0.00123368,14053963,0,0,1,13,113,698,2591,6514,12619,22123,35667,54637,22145,3544,375,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99678,161051,2020-12-06 17:35:57 -0800,9b3fd34,master
5,11,First One,,bbbbb,9.95675,16,0.191609,0.00118974,13523089,0,0,1,5,43,276,1220,3534,7552,14081,23918,37994,57612,12304,2258,248,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aa789,161051,2020-12-06 17:35:57 -0800,9b3fd34,master
5,12,First One,,cba98,8.09252,13,0.40079,0.00161068,25163851,0,0,1,19,197,1602,8451,24823,44149,67315,64284,29767,7101,1053,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19829,248832,2020-12-06 17:35:57 -0800,9b3fd34,master
5,12,First One,,ccba9,8.57288,14,0.342034,0.00137456,24855187,0,0,1,19,199,1496,6842,17698,31243,48537,72494,50456,16336,3160,344,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88567,248832,2020-12-06 17:35:57 -0800,9b3fd34,master
5,12,First One,,ccbba,9.09471,15,0.327523,0.00131624,24534560,0,0,1,19,197,1371,5412,12211,21331,34855,53689,79110,34059,6007,558,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99678,248832,2020-12-06 17:35:57 -0800,9b3fd34,master
5,12,First One,,cccba,9.22641,15,0.339829,0.0013657,24296769,0,0,1,18,181,1172,4596,11103,20181,33244,51509,76352,40228,9110,1107,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99678,248832,2020-12-06 17:35:57 -0800,9b3fd34,master
5,12,First One,,cccbb,9.82405,16,0.321913,0.00129369,23795803,0,0,1,17,162,1005,3232,7149,13487,23405,37404,56892,83028,19525,3226,294,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aa789,248832,2020-12-06 17:35:57 -0800,9b3fd34,master
5,12,First One,,ccccb,9.96443,16,0.319402,0.00128361,23006545,0,0,1,13,113,698,2591,6514,12619,22123,35667,54508,80075,29221,4262,416,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aa789,248832,2020-12-06 17:35:57 -0800,9b3fd34,master
5,12,First One,,ccccc,10.7567,17,0.295832,0.00118888,22181808,0,0,1,5,43,276,1220,3534,7552,14081,23918,37994,57476,83672,16069,2708,278,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bb89a,248832,2020-12-06 17:35:57 -0800,9b3fd34,master
5,13,First One,,dcba9,8.75612,14,0.636258,0.00171363,39430963,0,0,1,19,197,1602,8451,24823,44149,66984,97160,83766,35114,7835,1122,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1a92a,371293,2020-12-06 17:35:57 -0800,9b3fd34,master
5,13,First One,,ddcba,9.29271,15,0.568523,0.0015312,38906133,0,0,1,19,199,1496,6842,17698,31243,48537,72318,104201,65641,19271,3456,364,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99678,371293,2020-12-06 17:35:57 -0800,9b3fd34,master
5,13,First One,,ddccb,9.8637,16,0.512868,0.0013813,38380504,0,0,1,19,197,1371,5412,12211,21331,34855,53689,78954,112263,43409,6964,605,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aa789,371293,2020-12-06 17:35:57 -0800,9b3fd34,master
5,13,First One,,dddcb,9.98942,16,0.541587,0.00145865,38049210,0,0,1,18,181,1172,4596,11103,20181,33244,51509,76204,108924,52217,10706,1207,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aa789,371293,2020-12-06 17:35:57 -0800,9b3fd34,master
5,13,First One,,dddcc,10.6211,17,0.524463,0.00141253,37398200,0,0,1,17,162,1005,3232,7149,13487,23405,37404,56892,82877,116945,24625,3763,324,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bb89a,371293,2020-12-06 17:35:57 -0800,9b3fd34,master
5,13,First One,,ddddc,10.7549,17,0.507492,0.00136682,36205095,0,0,1,13,113,698,2591,6514,12619,22123,35667,54508,79934,113318,37680,5046,457,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bb89a,371293,2020-12-06 17:35:57 -0800,9b3fd34,master
5,13,First One,,ddddd,11.5633,18,0.498476,0.00134254,35002272,0,0,1,5,43,276,1220,3534,7552,14081,23918,37994,57476,83521,117627,20534,3198,308,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cc9ab,371293,2020-12-06 17:35:57 -0800,9b3fd34,master
5,14,First One,,edcba,9.451,15,1.01101,0.00187982,59676294,0,0,1,19,197,1602,8451,24823,44149,66984,96939,136016,107674,41131,8573,1195,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1ba2b,537824,2020-12-06 17:35:57 -0800,9b3fd34,master
5,14,First One,,eedcb,10.0338,16,0.879847,0.00163594,58858783,0,0,1,19,199,1496,6842,17698,31243,48537,72318,104029,145174,83690,22438,3749,384,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,aa789,537824,2020-12-06 17:35:57 -0800,9b3fd34,master
5,14,First One,,eeddc,10.6446,17,0.827462,0.00153854,58142871,0,0,1,19,197,1371,5412,12211,21331,34855,53689,78954,112106,154723,54300,7991,652,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bb89a,537824,2020-12-06 17:35:57 -0800,9b3fd34,master
5,14,First One,,eeedc,10.7648,17,0.836545,0.00155542,57696431,0,0,1,18,181,1172,4596,11103,20181,33244,51509,76204,108777,150721,66352,12428,1307,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bb89a,537824,2020-12-06 17:35:57 -0800,9b3fd34,master
5,14,First One,,eeedd,11.4247,18,0.81909,0.00152297,56896997,0,0,1,17,162,1005,3232,7149,13487,23405,37404,56892,82877,116779,160185,30530,4340,354,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cc9ab,537824,2020-12-06 17:35:57 -0800,9b3fd34,master
5,14,First One,,eeeed,11.5525,18,0.817901,0.00152076,55139666,0,0,1,13,113,698,2591,6514,12619,22123,35667,54508,79934,113162,155846,47630,5896,498,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cc9ab,537824,2020-12-06 17:35:57 -0800,9b3fd34,master
5,14,First One,,eeeee,12.3746,19,0.792141,0.00147286,53453891,0,0,1,5,43,276,1220,3534,7552,14081,23918,37994,57476,83521,117461,160912,25759,3728,338,4,1,0,0,0,0,0,0,0,0,0,0,0,0,ddabc,537824,2020-12-06 17:35:57 -0800,9b3fd34,master
5,15,First One,,fedcb,10.1702,16,1.59771,0.00210398,87871713,0,0,1,19,197,1602,8451,24823,44149,66984,96939,135826,185793,136324,47610,9318,1269,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1cb2c,759375,2020-12-06 17:35:57 -0800,9b3fd34,master
5,15,First One,,ffedc,10.7908,17,2.48082,0.00326692,86569385,0,0,1,19,199,1496,6842,17698,31243,48537,72318,104029,145009,196934,104773,25824,4042,404,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bb89a,759375,2020-12-06 17:35:57 -0800,9b3fd34,master
5,15,First One,,ffeed,11.4346,18,1.29427,0.00170439,85702595,0,0,1,19,197,1371,5412,12211,21331,34855,53689,78954,112106,154552,208003,66877,9086,699,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cc9ab,759375,2020-12-06 17:35:57 -0800,9b3fd34,master
5,15,First One,,fffed,11.5496,18,1.31822,0.00173593,85070338,0,0,1,18,181,1172,4596,11103,20181,33244,51509,76204,108777,150560,203285,82833,14274,1407,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,cc9ab,759375,2020-12-06 17:35:57 -0800,9b3fd34,master
5,15,First One,,fffee,12.2333,19,1.2109,0.0015946,84165864,0,0,1,17,162,1005,3232,7149,13487,23405,37404,56892,82877,116779,160004,214316,37299,4957,384,4,1,0,0,0,0,0,0,0,0,0,0,0,0,ddabc,759375,2020-12-06 17:35:57 -0800,9b3fd34,master
5,15,First One,,ffffe,12.3558,19,1.60952,0.00211953,81645548,0,0,1,13,113,698,2591,6514,12619,22123,35667,54508,79934,113162,155675,209203,59192,6812,539,10,1,0,0,0,0,0,0,0,0,0,0,0,0,ddabc,759375,2020-12-06 17:35:57 -0800,9b3fd34,master
5,15,First One,,fffff,13.1897,20,1.2826,0.00168902,79340879,0,0,1,5,43,276,1220,3534,7552,14081,23918,37994,57476,83521,117461,160731,215087,31804,4298,368,4,1,0,0,0,0,0,0,0,0,0,0,0,eebcd,759375,2020-12-06 17:35:57 -0800,9b3fd34,master
