Pin Count,Color Count,Strategy,GPU Mode,Initial Guess,Average Turns,Max Turns,Elapsed (s),Average Game Time (ms),CPU Scores,GPU FPS,GPU Kernels,GPU Scores,Hist_00,Hist_01,Hist_02,Hist_03,Hist_04,Hist_05,Hist_06,Hist_07,Hist_08,Hist_09,Hist_10,Hist_11,Hist_12,Hist_13,Hist_14,Hist_15,Hist_16,Hist_17,Hist_18,Hist_19,Hist_20,Hist_21,Hist_22,Hist_23,Hist_24,Hist_25,Hist_26,Hist_27,Hist_28,Hist_29,Hist_30,Hist_31,Max Secret,Total Codewords,Git Commit Date,Git Commit Hash,Git Branch
3,3,Knuth,CPU,123,3.03704,4,2.7382e-05,0.00101415,953,0,0,0,0,1,3,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,27,2020-12-05 17:58:10 -0800,6bacb03,master
3,3,Most Parts,CPU,111,3.18519,4,2.1302e-05,0.000788963,1111,0,0,0,0,1,3,13,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,27,2020-12-05 17:58:10 -0800,6bacb03,master
3,3,Most Parts,CPU,112,2.7037,4,1.6262e-05,0.000602296,570,0,0,0,0,1,7,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,27,2020-12-05 17:58:10 -0800,6bacb03,master
3,3,Most Parts,CPU,123,2.96296,4,2.0794e-05,0.000770148,972,0,0,0,0,1,2,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,27,2020-12-05 17:58:10 -0800,6bacb03,master
3,3,Entropy,CPU,111,3.25926,4,2.8045e-05,0.0010387,1117,0,0,0,0,1,1,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,27,2020-12-05 17:58:10 -0800,6bacb03,master
3,3,Entropy,CPU,112,2.7037,4,1.6471e-05,0.000610037,570,0,0,0,0,1,7,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,27,2020-12-05 17:58:10 -0800,6bacb03,master
3,3,Entropy,CPU,123,2.96296,4,2.4709e-05,0.000915148,972,0,0,0,0,1,2,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,27,2020-12-05 17:58:10 -0800,6bacb03,master
3,3,Expected Size,CPU,111,3.25926,4,2.2083e-05,0.000817889,1117,0,0,0,0,1,1,15,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,27,2020-12-05 17:58:10 -0800,6bacb03,master
3,3,Expected Size,CPU,112,2.7037,4,1.8382e-05,0.000680815,570,0,0,0,0,1,7,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,27,2020-12-05 17:58:10 -0800,6bacb03,master
3,3,Expected Size,CPU,123,3,4,2.5433e-05,0.000941963,979,0,0,0,0,1,1,22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,27,2020-12-05 17:58:10 -0800,6bacb03,master
3,4,Knuth,CPU,111,3.67188,5,0.000123531,0.00193017,6311,0,0,0,0,1,2,17,41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,64,2020-12-05 17:58:10 -0800,6bacb03,master
3,4,Knuth,CPU,112,3.26562,4,7.7461e-05,0.00121033,5133,0,0,0,0,1,4,36,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,64,2020-12-05 17:58:10 -0800,6bacb03,master
3,4,Knuth,CPU,123,3.375,4,4.8663e-05,0.000760359,4938,0,0,0,0,1,3,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,64,2020-12-05 17:58:10 -0800,6bacb03,master
3,4,Most Parts,CPU,111,3.64062,5,5.6571e-05,0.000883922,6226,0,0,0,0,1,2,18,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,64,2020-12-05 17:58:10 -0800,6bacb03,master
3,4,Most Parts,CPU,112,3.21875,4,4.876e-05,0.000761875,5054,0,0,0,0,1,5,37,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,64,2020-12-05 17:58:10 -0800,6bacb03,master
3,4,Most Parts,CPU,123,3.25,4,5.0158e-05,0.000783719,4985,0,0,0,0,1,5,35,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,64,2020-12-05 17:58:10 -0800,6bacb03,master
3,4,Entropy,CPU,111,3.64062,5,9.792e-05,0.00153,6226,0,0,0,0,1,2,18,41,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,64,2020-12-05 17:58:10 -0800,6bacb03,master
3,4,Entropy,CPU,112,3.23438,4,7.7638e-05,0.00121309,5053,0,0,0,0,1,4,38,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,64,2020-12-05 17:58:10 -0800,6bacb03,master
3,4,Entropy,CPU,123,3.25,4,8.8734e-05,0.00138647,4985,0,0,0,0,1,5,35,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,64,2020-12-05 17:58:10 -0800,6bacb03,master
3,4,Expected Size,CPU,111,3.65625,5,7.1968e-05,0.0011245,6315,0,0,0,0,1,2,17,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,64,2020-12-05 17:58:10 -0800,6bacb03,master
3,4,Expected Size,CPU,112,3.23438,4,6.8893e-05,0.00107645,5053,0,0,0,0,1,4,38,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,64,2020-12-05 17:58:10 -0800,6bacb03,master
3,4,Expected Size,CPU,123,3.28125,4,7.4709e-05,0.00116733,4955,0,0,0,0,1,5,33,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,64,2020-12-05 17:58:10 -0800,6bacb03,master
3,5,Knuth,CPU,111,4.176,5,0.000183619,0.00146895,30575,0,0,0,0,1,2,13,67,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,125,2020-12-05 17:58:10 -0800,6bacb03,master
3,5,Knuth,CPU,112,3.64,5,0.000151579,0.00121263,20713,0,0,0,0,1,5,36,79,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434,125,2020-12-05 17:58:10 -0800,6bacb03,master
3,5,Knuth,CPU,123,3.704,5,0.000158114,0.00126491,19960,0,0,0,0,1,2,34,84,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,125,2020-12-05 17:58:10 -0800,6bacb03,master
3,5,Most Parts,CPU,111,4.104,5,0.000207692,0.00166154,30645,0,0,0,0,1,2,14,74,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,125,2020-12-05 17:58:10 -0800,6bacb03,master
3,5,Most Parts,CPU,112,3.632,5,0.000138132,0.00110506,20732,0,0,0,0,1,5,35,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,125,2020-12-05 17:58:10 -0800,6bacb03,master
3,5,Most Parts,CPU,123,3.624,5,0.000144975,0.0011598,21379,0,0,0,0,1,6,37,76,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,125,2020-12-05 17:58:10 -0800,6bacb03,master
3,5,Entropy,CPU,111,4.104,5,0.00028326,0.00226608,30645,0,0,0,0,1,2,14,74,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,125,2020-12-05 17:58:10 -0800,6bacb03,master
3,5,Entropy,CPU,112,3.632,5,0.000335573,0.00268458,20732,0,0,0,0,1,5,35,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,125,2020-12-05 17:58:10 -0800,6bacb03,master
3,5,Entropy,CPU,123,3.624,5,0.00021188,0.00169504,19725,0,0,0,0,1,4,38,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,125,2020-12-05 17:58:10 -0800,6bacb03,master
3,5,Expected Size,CPU,111,4.12,5,0.000220296,0.00176237,30615,0,0,0,0,1,2,14,72,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,125,2020-12-05 17:58:10 -0800,6bacb03,master
3,5,Expected Size,CPU,112,3.632,5,0.000171488,0.0013719,20732,0,0,0,0,1,5,35,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,125,2020-12-05 17:58:10 -0800,6bacb03,master
3,5,Expected Size,CPU,123,3.624,5,0.000198574,0.00158859,19725,0,0,0,0,1,4,38,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,343,125,2020-12-05 17:58:10 -0800,6bacb03,master
3,6,Knuth,CPU,111,4.55556,6,0.000530622,0.00245658,99345,0,0,0,0,1,2,10,70,129,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,216,2020-12-05 17:58:10 -0800,6bacb03,master
3,6,Knuth,CPU,112,4.13889,5,0.000543916,0.00251813,88632,0,0,0,0,1,5,22,123,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,216,2020-12-05 17:58:10 -0800,6bacb03,master
3,6,Knuth,CPU,123,4.0463,5,0.000388434,0.00179831,84011,0,0,0,0,1,2,37,122,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,216,2020-12-05 17:58:10 -0800,6bacb03,master
3,6,Most Parts,CPU,111,4.49537,6,0.000449761,0.00208223,101858,0,0,0,0,1,2,13,78,117,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,216,2020-12-05 17:58:10 -0800,6bacb03,master
3,6,Most Parts,CPU,112,4.06944,5,0.000408998,0.00189351,88807,0,0,0,0,1,5,23,136,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,216,2020-12-05 17:58:10 -0800,6bacb03,master
3,6,Most Parts,CPU,123,3.97685,5,0.000438218,0.00202879,84032,0,0,0,0,1,6,33,133,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,216,2020-12-05 17:58:10 -0800,6bacb03,master
3,6,Entropy,CPU,111,4.49074,6,0.000831129,0.00384782,99063,0,0,0,0,1,2,11,80,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,216,2020-12-05 17:58:10 -0800,6bacb03,master
3,6,Entropy,CPU,112,4.06481,5,0.00110947,0.00513644,88354,0,0,0,0,1,5,23,137,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,216,2020-12-05 17:58:10 -0800,6bacb03,master
3,6,Entropy,CPU,123,3.98148,5,0.00102323,0.00473718,84000,0,0,0,0,1,6,32,134,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,216,2020-12-05 17:58:10 -0800,6bacb03,master
3,6,Expected Size,CPU,111,4.49074,6,0.000652071,0.00301885,99063,0,0,0,0,1,2,11,80,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,454,216,2020-12-05 17:58:10 -0800,6bacb03,master
3,6,Expected Size,CPU,112,4.07407,5,0.000712587,0.00329901,88324,0,0,0,0,1,5,23,135,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,216,2020-12-05 17:58:10 -0800,6bacb03,master
3,6,Expected Size,CPU,123,3.97685,5,0.000702357,0.00325165,84296,0,0,0,0,1,5,35,132,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,216,2020-12-05 17:58:10 -0800,6bacb03,master
3,7,Knuth,CPU,111,4.92128,6,0.00130087,0.00379263,309414,0,0,0,0,1,2,9,68,194,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,343,2020-12-05 17:58:10 -0800,6bacb03,master
3,7,Knuth,CPU,112,4.52187,6,0.00101002,0.00294466,248159,0,0,0,0,1,5,18,113,202,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,343,2020-12-05 17:58:10 -0800,6bacb03,master
3,7,Knuth,CPU,123,4.41399,6,0.00101044,0.00294589,241916,0,0,0,0,1,3,26,141,167,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,343,2020-12-05 17:58:10 -0800,6bacb03,master
3,7,Most Parts,CPU,111,4.8688,7,0.00115832,0.00337701,312203,0,0,0,0,1,2,13,62,213,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,343,2020-12-05 17:58:10 -0800,6bacb03,master
3,7,Most Parts,CPU,112,4.46064,6,0.00102415,0.00298586,254363,0,0,0,0,1,5,25,122,184,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,343,2020-12-05 17:58:10 -0800,6bacb03,master
3,7,Most Parts,CPU,123,4.34985,6,0.000974166,0.00284013,245388,0,0,0,0,1,6,32,141,159,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,343,2020-12-05 17:58:10 -0800,6bacb03,master
3,7,Entropy,CPU,111,4.86297,6,0.00211784,0.00617446,308253,0,0,0,0,1,2,13,62,214,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,343,2020-12-05 17:58:10 -0800,6bacb03,master
3,7,Entropy,CPU,112,4.44606,6,0.00185607,0.00541129,246529,0,0,0,0,1,5,22,129,184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,343,2020-12-05 17:58:10 -0800,6bacb03,master
3,7,Entropy,CPU,123,4.34694,6,0.00174192,0.0050785,237924,0,0,0,0,1,6,25,154,155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,343,2020-12-05 17:58:10 -0800,6bacb03,master
3,7,Expected Size,CPU,111,4.86006,6,0.0016651,0.00485452,308494,0,0,0,0,1,2,12,65,212,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,343,2020-12-05 17:58:10 -0800,6bacb03,master
3,7,Expected Size,CPU,112,4.4519,6,0.00131446,0.00383223,245641,0,0,0,0,1,5,19,133,183,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,343,2020-12-05 17:58:10 -0800,6bacb03,master
3,7,Expected Size,CPU,123,4.34694,6,0.00112655,0.00328441,237021,0,0,0,0,1,5,29,149,157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,443,343,2020-12-05 17:58:10 -0800,6bacb03,master
3,8,Knuth,CPU,111,5.2793,7,0.00236804,0.00462508,769154,0,0,0,0,1,2,11,51,226,216,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,368,512,2020-12-05 17:58:10 -0800,6bacb03,master
3,8,Knuth,CPU,112,4.87109,6,0.00206916,0.00404133,673863,0,0,0,0,1,5,24,96,289,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,512,2020-12-05 17:58:10 -0800,6bacb03,master
3,8,Knuth,CPU,123,4.78711,6,0.00185178,0.00361676,623701,0,0,0,0,1,3,26,112,302,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,512,2020-12-05 17:58:10 -0800,6bacb03,master
3,8,Most Parts,CPU,111,5.24023,7,0.00227329,0.00444003,780517,0,0,0,0,1,2,13,57,227,208,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,512,2020-12-05 17:58:10 -0800,6bacb03,master
3,8,Most Parts,CPU,112,4.83594,7,0.00213792,0.00417563,681591,0,0,0,0,1,5,25,89,319,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,512,2020-12-05 17:58:10 -0800,6bacb03,master
3,8,Most Parts,CPU,123,4.70117,6,0.0041905,0.00818456,634283,0,0,0,0,1,6,33,108,321,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,512,2020-12-05 17:58:10 -0800,6bacb03,master
3,8,Entropy,CPU,111,5.21875,7,0.00603731,0.0117916,761122,0,0,0,0,1,2,13,51,248,195,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,512,2020-12-05 17:58:10 -0800,6bacb03,master
3,8,Entropy,CPU,112,4.79297,6,0.00435157,0.00849917,663825,0,0,0,0,1,4,24,103,319,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,512,2020-12-05 17:58:10 -0800,6bacb03,master
3,8,Entropy,CPU,123,4.67773,6,0.00461192,0.00900766,610705,0,0,0,0,1,6,25,120,333,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,512,2020-12-05 17:58:10 -0800,6bacb03,master
3,8,Expected Size,CPU,111,5.21875,7,0.00410807,0.00802357,760044,0,0,0,0,1,2,12,55,243,197,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,554,512,2020-12-05 17:58:10 -0800,6bacb03,master
3,8,Expected Size,CPU,112,4.79492,6,0.00408262,0.00797386,662807,0,0,0,0,1,5,22,102,322,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,512,2020-12-05 17:58:10 -0800,6bacb03,master
3,8,Expected Size,CPU,123,4.68945,6,0.00355776,0.00694874,610725,0,0,0,0,1,5,26,121,326,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,512,2020-12-05 17:58:10 -0800,6bacb03,master
3,9,Knuth,CPU,111,5.64746,7,0.00776261,0.0106483,1731318,0,0,0,0,1,2,10,53,184,403,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,729,2020-12-05 17:58:10 -0800,6bacb03,master
3,9,Knuth,CPU,112,5.19753,7,0.00767455,0.0105275,1523751,0,0,0,0,1,5,24,81,333,278,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,729,2020-12-05 17:58:10 -0800,6bacb03,master
3,9,Knuth,CPU,123,5.18244,7,0.00755552,0.0103642,1501438,0,0,0,0,1,2,20,103,323,274,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,419,729,2020-12-05 17:58:10 -0800,6bacb03,master
3,9,Most Parts,CPU,111,5.59945,7,0.00733449,0.010061,1761882,0,0,0,0,1,2,13,58,175,429,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,729,2020-12-05 17:58:10 -0800,6bacb03,master
3,9,Most Parts,CPU,112,5.20027,7,0.0056775,0.00778806,1570933,0,0,0,0,1,5,25,86,316,291,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,729,2020-12-05 17:58:10 -0800,6bacb03,master
3,9,Most Parts,CPU,123,5.03155,7,0.005324,0.00730316,1494346,0,0,0,0,1,6,33,102,376,209,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,729,2020-12-05 17:58:10 -0800,6bacb03,master
3,9,Entropy,CPU,111,5.5487,7,0.0132623,0.0181925,1700183,0,0,0,0,1,2,13,49,207,429,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,729,2020-12-05 17:58:10 -0800,6bacb03,master
3,9,Entropy,CPU,112,5.13717,7,0.0125539,0.0172208,1500272,0,0,0,0,1,5,23,82,373,243,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,729,2020-12-05 17:58:10 -0800,6bacb03,master
3,9,Entropy,CPU,123,5.00412,7,0.0127483,0.0174874,1454924,0,0,0,0,1,6,25,105,413,178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,729,2020-12-05 17:58:10 -0800,6bacb03,master
3,9,Expected Size,CPU,111,5.55693,7,0.00939287,0.0128846,1698951,0,0,0,0,1,2,12,50,208,422,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,729,2020-12-05 17:58:10 -0800,6bacb03,master
3,9,Expected Size,CPU,112,5.1358,7,0.0092835,0.0127346,1493019,0,0,0,0,1,5,22,84,373,242,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,665,729,2020-12-05 17:58:10 -0800,6bacb03,master
3,9,Expected Size,CPU,123,5.01097,7,0.00861033,0.0118112,1446211,0,0,0,0,1,5,25,106,410,181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,591,729,2020-12-05 17:58:10 -0800,6bacb03,master
3,10,Knuth,CPU,111,6.031,8,0.0122545,0.0122545,3677840,0,0,0,0,1,2,9,48,164,451,319,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52a,1000,2020-12-05 17:58:10 -0800,6bacb03,master
3,10,Knuth,CPU,112,5.537,7,0.0100888,0.0100888,3147963,0,0,0,0,1,5,22,83,284,527,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2a5,1000,2020-12-05 17:58:10 -0800,6bacb03,master
3,10,Knuth,CPU,123,5.505,7,0.00901994,0.00901994,3168590,0,0,0,0,1,2,21,97,310,484,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14a,1000,2020-12-05 17:58:10 -0800,6bacb03,master
3,10,Most Parts,CPU,111,5.94,8,0.0120123,0.0120123,3722624,0,0,0,0,1,2,13,58,160,500,264,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32a,1000,2020-12-05 17:58:10 -0800,6bacb03,master
3,10,Most Parts,CPU,112,5.562,7,0.0110053,0.0110053,3297192,0,0,0,0,1,5,25,87,242,562,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11a,1000,2020-12-05 17:58:10 -0800,6bacb03,master
